Current Angle,Target Angle,Error,PID New Value
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,57
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,58
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,59
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,60
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,61
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,62
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,63
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,64
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,65
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,66
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,67
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,68
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,69
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,70
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,71
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,72
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,73
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,74
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,75
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,76
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,77
0,60,60,78
0,60,60,78
0,60,60,78
0,60,60,78
0,60,60,78
0,60,60,78
-2,60,62,85
-2,60,62,77
-2,60,62,77
-2,60,62,77
-2,60,62,77
-2,60,62,77
-2,60,62,77
-2,60,62,77
-2,60,62,77
-2,60,62,77
-2,60,62,77
-2,60,62,77
-2,60,62,77
-2,60,62,77
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,78
-2,60,62,79
-2,60,62,79
-2,60,62,79
-2,60,62,79
-2,60,62,79
-2,60,62,79
4,60,55,58
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,80
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,81
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,82
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,83
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,84
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
4,60,55,85
3,60,56,87
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,85
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
3,60,56,86
6,60,53,79
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,87
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
6,60,53,88
9,60,50,80
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,89
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
9,60,50,90
16,60,43,70
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
16,60,43,91
